Oyster Bay - OYB,,,Data missing from 2003 - day 163 1000 to 176 1000,,,,,,,,,,,,,,
,,,Data missing from 2007 -  day 229 to day 257,,,,,,,,,,,,,,
Column Headings applicable to the hourly data output ID 60,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
ID,Year,Day,Hour,Mean,Mean,Mean,Total,Mean,Min,Mean,Min,Mean,Mean,Mean,Total,GDD,GDD
,,,,Temp,RH,LeafWetness,Rain,Grass Temp,Grass Temp,Soil Temp,Soil Temp,Solar Rad,Wind Speed,Wind Dir,PET,>10,1-Sep
,,,,°C,%,%,mm,°C,°C,°C,°C,W/m2,m/sec,deg N,mm,,
60,2018,11,700,13.89,96.7,92.9,0.6,14.01,13.16,20.15,20.15,27.73,0.061,44.63,0.006,,
60,2018,11,800,14.33,96.7,94,0.8,14.75,14.01,20.08,20.08,60.03,0.031,40.64,0.026,,
60,2018,11,900,15.11,96,95.2,0.4,15.91,14.75,20.02,20.02,156,0,51.54,0.138,,
60,2018,11,1000,15.74,92.8,96.5,0.2,17.18,15.66,20,20,182.5,0.008,5.156,0.105,,
60,2018,11,1100,16.67,88.6,91.6,0,18.23,17.17,20.01,20,257.9,0.021,15.87,0.155,,
60,2018,11,1200,17.36,86.1,12.03,0,18.44,18.03,20.07,20.01,276.7,0.165,36.42,0.168,,
60,2018,11,1300,17.64,86.4,8.56,0,19.06,18.22,20.14,20.07,271.7,0.494,33.86,0.164,,
60,2018,11,1400,17.48,86.3,5.987,0,18.69,17.22,20.24,20.14,225.2,0.584,48.96,0.135,,
60,2018,11,1500,18.33,83.3,0.361,0,20.71,18.5,20.32,20.24,353.8,1.077,55.69,0.205,,
60,2018,11,1600,18.47,81,0.431,0,18.66,17.91,20.41,20.32,255.4,1.118,62.86,0.154,,
60,2018,11,1700,17.08,86.5,3.087,0,16.45,16.45,20.52,20.41,169.3,1.356,44.69,0.098,,
60,2018,11,1800,16.26,89.1,6.382,0,15.77,15.57,20.57,20.52,73.4,1.121,36.18,0.04,,
60,2018,11,1900,15.8,90.1,40.65,0,14.6,14.58,20.58,20.57,36.4,1.191,36.17,0.018,,
60,2018,11,2000,15.3,93.1,99.8,0.4,14.3,14.17,20.56,20.56,8.28,0.644,26.21,0,,
60,2018,11,2100,15.05,94.8,95.4,0.8,14.18,13.94,20.51,20.51,0.732,0.433,21.18,0,,
60,2018,11,2200,15.08,95.4,92.8,1,13.93,13.93,20.45,20.45,0,0.439,19.4,0,,
60,2018,11,2300,14.97,95.4,93.3,0,13.38,13.38,20.38,20.38,0,1.143,15.73,0,,
60,2018,11,2400,14.33,93.5,93.9,0,12.79,12.79,20.31,20.31,0,1.298,10.19,0,,
60,2018,12,100,13.92,92.2,86.8,0,12.67,12.58,20.22,20.22,0,1.407,19.87,0,,
60,2018,12,200,13.65,92.1,54.48,0,12.63,12.51,20.14,20.14,0,1.295,16.85,0,,
60,2018,12,300,13.53,92,5.698,0,12.44,12.35,20.05,20.05,0,1.077,21.74,0,,
60,2018,12,400,13.29,93,3.081,0,12.27,12.27,19.97,19.97,0,0.812,24.57,0,,
60,2018,12,500,13.36,92.7,2.61,0,12.56,12.27,19.88,19.88,0.056,0.238,36.87,0,,
60,2018,12,600,13.56,91.5,1.935,0,12.75,12.49,19.81,19.81,6.182,0.206,26.73,0,,
60,2018,12,700,13.78,91,1.473,0,13.25,12.73,19.73,19.73,26.13,0.966,25.9,0.01,,
60,2018,12,800,14.03,91.5,1.104,0,13.94,13.25,19.68,19.68,70.3,1.139,18.43,0.034,,
60,2018,12,900,14.75,88.8,0.458,0,15.15,13.94,19.62,19.62,138.5,1.466,16.85,0.075,,
60,2018,12,1000,15.1,88.8,1.295,0,15,14.44,19.6,19.6,131,1.567,21.24,0.071,,
60,2018,12,1100,15.35,87.8,1.436,0,16.32,15,19.59,19.59,216.8,1.784,33.25,0.118,,
60,2018,12,1200,16.03,82.9,15.67,0,17,15.53,19.61,19.59,299.7,2.013,36.48,0.166,,
60,2018,12,1300,15.88,82.3,0.176,0,15.37,15.34,19.65,19.61,205.6,1.762,34.37,0.12,,
60,2018,12,1400,15.86,83,0.205,0,16.95,15.37,19.7,19.65,192,1.6,32.6,0.112,,
60,2018,12,1500,16.16,82.9,11.64,0,18.21,16.92,19.75,19.7,260.1,1.788,27.48,0.148,,
60,2018,12,1600,16.4,78.8,5.013,0,15.71,15.6,19.79,19.75,145.1,1.506,29.15,0.093,,
60,2018,12,1700,15.28,89.8,28.51,0,15.44,15.05,19.83,19.79,100.6,1.57,16.56,0.055,,
60,2018,12,1800,15.17,89.2,19.76,0,14.8,14.8,19.84,19.83,101.1,1.101,27.26,0.054,,
60,2018,12,1900,14.79,88.6,24.21,0,13.52,13.52,19.84,19.83,27.28,1.289,15.37,0.011,,
60,2018,12,2000,14.07,93.3,96.2,1.4,13.03,12.85,19.81,19.81,6.533,0.804,12.68,0,,
60,2018,12,2100,13.68,95.2,91.9,3,12.56,12.14,19.76,19.76,0.494,0.593,1.535,0,,
60,2018,12,2200,13.47,96,87.9,3.2,12.28,12.1,19.67,19.67,0,0.426,358.7,0,,
60,2018,12,2300,13.47,96,91.6,0.6,12.74,12.28,19.56,19.56,0,0.015,339.4,0,,
60,2018,12,2400,13.56,95.8,94,0.6,12.65,12.44,19.46,19.46,0,0.008,293.1,0,,
60,2018,13,100,13.62,95.8,95,0,12.6,12.41,19.38,19.38,0,0,243.6,0,,
60,2018,13,200,13.7,95.9,96.5,0,12.47,12.46,19.31,19.31,0,0.01,215.6,0,,
60,2018,13,300,13.74,95.9,97.6,0.2,12.66,12.47,19.25,19.25,0,0.016,255.8,0,,
60,2018,13,400,13.74,95.9,98.1,0.2,12.67,12.52,19.18,19.18,0,0.027,252.4,0,,
60,2018,13,500,13.73,95.9,98.5,1.2,12.54,12.33,19.13,19.13,0.092,0.065,276.4,0,,
60,2018,13,600,13.77,96,97.7,4.2,12.51,12.3,19.07,19.07,11.95,0.014,273.2,0,,
60,2018,13,700,14.18,96.2,97.4,1,14.35,12.51,19,19,67.02,0.039,234.7,0.026,,
60,2018,13,800,14.71,95.6,97.7,1.4,14.16,13.99,18.94,18.94,104.5,0.32,239.7,0.053,,
60,2018,13,900,15.2,93.3,95.1,0.2,15.85,14.16,18.91,18.91,196.4,0.732,256.9,0.104,,
60,2018,13,1000,16.08,89.4,18.78,0,18.33,15,18.92,18.9,246.9,0.742,244.7,0.138,,
60,2018,13,1100,17.87,84.1,2.101,0,19.2,17.61,18.96,18.92,373.5,0.874,249.3,0.215,,
60,2018,13,1200,18.69,81.7,0.26,0,24.7,17.03,19.04,18.96,376.1,0.742,256.6,0.226,,
60,2018,13,1300,21.81,74.4,32.78,0,21.6,21.12,19.16,19.04,505.2,0.17,338.8,0.321,,
60,2018,13,1400,21.33,79.4,41.93,0.4,21.73,19.57,19.36,19.16,306.5,0.261,284,0.2,,
60,2018,13,1500,21.78,79.6,12.4,0,21.95,21.31,19.55,19.36,393.6,0.215,236.7,0.249,,
60,2018,13,1600,24.18,67.54,0.021,0,25.54,21.95,19.74,19.55,629.4,0.49,327.7,0.386,,
60,2018,13,1700,24.31,62.8,0,0,22.49,22.49,19.97,19.74,441.6,1.323,325.5,0.274,,
60,2018,13,1800,22.35,67.88,0.018,0,19.03,19.03,20.21,19.97,147,0.525,312.9,0.096,,
60,2018,13,1900,21.2,69.68,0.05,0,17.65,17.65,20.36,20.21,78.1,0.567,300.5,0.036,,
60,2018,13,2000,20.79,74.4,0.121,0,16.78,16.78,20.42,20.36,41.19,0.102,94.6,0,,
60,2018,13,2100,17.86,86.6,10.55,0,13.45,13.45,20.42,20.42,1.74,0,345.9,0,,
60,2018,13,2200,15.71,93.9,59.71,0,12.55,12.55,20.38,20.38,0,0.017,223.2,0,,
60,2018,13,2300,15.15,95,77.7,0,12.21,12.21,20.3,20.3,0,0.004,264,0,,
60,2018,13,2400,15.28,95.7,86,0,12.83,12.13,20.19,20.19,0,0.016,228.3,0,,
60,2018,14,100,14.87,95.9,93.9,0,12.55,12.17,20.07,20.07,0,0.228,218.9,0,,
60,2018,14,200,14.69,96,98.7,0,12.07,11.76,19.96,19.96,0,0.149,295.7,0,,
60,2018,14,300,14.42,95.9,100.1,0,11.54,11.23,19.85,19.85,0,0.049,262.7,0,,
60,2018,14,400,14.13,96.1,100.3,0,11.71,11.2,19.75,19.75,0,0.11,277.6,0,,
60,2018,14,500,14.04,96.1,100.2,0,11.16,11.16,19.64,19.64,0.307,0.049,251.3,0,,
60,2018,14,600,13.81,96.2,99.9,0,12.1,10.81,19.54,19.54,35.27,0.16,239.1,0,,
60,2018,14,700,15.35,95.4,100.1,0,14.86,12.1,19.43,19.43,190.9,0.514,228.6,0.087,,
60,2018,14,800,18.32,83.8,61.55,0,17.75,14.86,19.34,19.34,344.8,0.782,251,0.164,,
60,2018,14,900,22.08,69.38,0.24,0,23.1,17.75,19.31,19.31,529.3,0.96,250.9,0.304,,
60,2018,14,1000,25.21,57.74,0.038,0,28.73,23.1,19.37,19.31,693.3,0.458,253,0.441,,
60,2018,14,1100,27.12,46.36,0,0,34.16,28.73,19.55,19.37,826,0.373,245.7,0.555,,
60,2018,14,1200,28.2,44.99,0,0,38.24,34.16,19.85,19.55,917,0.259,2.243,0.63,,
60,2018,14,1300,28.89,44.15,0.002,0,39.33,38.24,20.28,19.85,955,0.622,340.4,0.67,,
60,2018,14,1400,29.03,44.33,0.004,0,37.94,37.94,20.78,20.28,938,2.156,350.3,0.676,,
60,2018,14,1500,29.01,45.5,0.001,0,34.72,34.72,21.29,20.78,854,2.215,351.6,0.617,,
60,2018,14,1600,29.37,43.2,0.002,0,30.24,30.24,21.78,21.29,745,2.269,342.7,0.552,,
60,2018,14,1700,29.03,43.15,0.002,0,28.02,28.02,22.17,21.78,518.8,2.255,352.1,0.401,,
60,2018,14,1800,28.19,46.03,0,0,24.88,24.88,22.43,22.17,195.4,1.852,354.2,0.199,,
60,2018,14,1900,26.72,50.16,0,0,20.42,20.42,22.55,22.43,111,1.391,348,0.092,,
60,2018,14,2000,24.5,56.62,0.043,0,16.99,16.99,22.57,22.55,67.72,0.269,289,0.006,,
60,2018,14,2100,19.72,75.3,1.24,0,14.79,14.79,22.48,22.48,2.188,0.004,151.5,0,,
60,2018,14,2200,16.99,88.3,6.124,0,14.41,14.33,22.35,22.35,0,0,214.5,0,,
60,2018,14,2300,16.83,91.6,29.98,0,14.38,14.2,22.17,22.17,0,0.014,250.4,0,,
60,2018,14,2400,16.25,91.8,39.64,0,13.23,13.17,21.98,21.98,0,0.012,200.7,0,,
60,2018,15,100,16.36,91.7,36.83,0,13.72,13.23,21.79,21.79,0,0.131,241.3,0,,
60,2018,15,200,16.49,89,6.921,0,13.67,13.67,21.62,21.62,0,0.478,227.7,0,,
60,2018,15,300,16.2,88.4,5.415,0,13.43,13.36,21.44,21.44,0,0.411,245.8,0,,
60,2018,15,400,15.98,88.6,4.914,0,13.2,13.2,21.28,21.28,0,0.665,228.4,0,,
60,2018,15,500,15.7,88.8,4.719,0,12.89,12.89,21.14,21.14,0.363,0.749,242.3,0,,
60,2018,15,600,15.76,88,3.004,0,13.77,12.89,20.99,20.99,25.53,0.742,223.7,0,,
60,2018,15,700,17.08,82.5,0.56,0,15.83,13.77,20.85,20.85,103.3,1.016,232.9,0.029,,
60,2018,15,800,17.94,80.6,0.472,0,17.76,15.83,20.76,20.76,97,0.489,261.1,0.058,,
60,2018,15,900,20.49,73.1,0.106,0,22.22,17.76,20.68,20.68,315.1,0.658,236.1,0.189,,
60,2018,15,1000,23.87,63.2,0.041,0,29.39,22.22,20.69,20.67,642.1,0.981,256.7,0.398,,
60,2018,15,1100,27.58,50.91,0,0,35.19,29.39,20.83,20.69,794,0.286,308.6,0.534,,
60,2018,15,1200,29.09,48.47,0.008,0,38.35,35.19,21.1,20.83,932,0.723,3.874,0.652,,
60,2018,15,1300,29.15,48.4,0.014,0,35.89,34.83,21.49,21.1,775,1.05,343.4,0.552,,
60,2018,15,1400,28.45,49.76,0.016,0,37.4,30.24,21.92,21.49,620.6,0.887,331.7,0.444,,
60,2018,15,1500,29.79,44.37,0.008,0,32.08,30.97,22.28,21.92,821,1.196,332.9,0.588,,
60,2018,15,1600,29.65,44.07,0.015,0,29.16,29.16,22.63,22.28,724,1.42,340.3,0.521,,
60,2018,15,1700,28.84,46.65,0.012,0,27.89,27.14,22.94,22.63,493.1,1.765,345.6,0.363,,
60,2018,15,1800,28.72,45.78,0.003,0,24.83,24.83,23.14,22.94,224.6,1.211,353,0.186,,
60,2018,15,1900,27.4,45.63,0,0,20.42,20.42,23.23,23.14,121.1,1.284,327,0.091,,
60,2018,15,2000,24.95,51.18,0.027,0,16.82,16.82,23.24,23.23,64.26,0.139,273.3,0,,
60,2018,15,2100,19.07,75.6,0.572,0,14.55,14.55,23.14,23.14,1.982,0.017,174.9,0,,
60,2018,15,2200,16.88,85.1,7.04,0,13.86,13.86,22.96,22.96,0,0.004,217.5,0,,
60,2018,15,2300,16.19,90.1,18.46,0,13.93,13.74,22.77,22.77,0,0.038,226.5,0,,
60,2018,15,2400,16.19,89.3,11.98,0,13.85,13.35,22.55,22.55,0,0.018,233,0,,
60,2018,16,100,15.75,91.3,22.93,0,13,13,22.35,22.35,0,0.024,252.2,0,,
60,2018,16,200,14.33,92.8,58.06,0,12.1,12.09,22.17,22.17,0,0,359.4,0,,
60,2018,16,300,14.03,94.8,78,0,12.38,11.91,21.97,21.97,0,0,327.4,0,,
60,2018,16,400,15.58,92,64.3,0,13.72,12.38,21.77,21.77,0,0.127,245.2,0,,
60,2018,16,500,15.4,91.4,19.86,0,12.55,12.55,21.61,21.61,0.307,0.037,221.7,0,,
60,2018,16,600,15.15,91.9,19.56,0,14.4,12.55,21.45,21.45,15.89,0.079,259.3,0,,
60,2018,16,700,16.64,88.7,2.099,0,16.8,14.4,21.32,21.32,80.7,0.004,312.8,0,,
60,2018,16,800,19.22,80.3,0.481,0,19.85,16.8,21.22,21.22,168.4,0.071,153.8,0.095,,
60,2018,16,900,22.76,69.64,0.135,0,24.42,19.85,21.17,21.17,328,0.071,331,0.199,,
60,2018,16,1000,22.6,66.36,1.154,0,21.75,20.79,21.21,21.16,268,1.644,310.7,0.199,,
60,2018,16,1100,23.64,60.41,0.042,0,30.3,21.69,21.27,21.21,557.5,1.56,290.9,0.365,,
60,2018,16,1200,25.07,55.86,0.002,0,29.29,24.82,21.41,21.27,492,0.69,264.5,0.341,,
60,2018,16,1300,25.17,54.99,0,0,25.94,24.76,21.6,21.41,460.3,0.681,276.7,0.325,,
60,2018,16,1400,25.87,51.68,0.001,0,30.32,24.78,21.78,21.6,553.3,0.9,263.4,0.386,,
60,2018,16,1500,26.74,50.07,0,0,27.62,27.62,21.96,21.78,690.8,1.006,231,0.468,,
60,2018,16,1600,27.86,45.5,0,0,26.3,26.3,22.17,21.96,709,0.754,266,0.48,,
60,2018,16,1700,26.45,48.09,0.005,0,23.52,22.82,22.4,22.17,319.8,0.465,257.4,0.216,,
60,2018,16,1800,25.53,50.91,0,0,22.25,21.89,22.54,22.4,192.4,0.271,266.6,0.121,,
60,2018,16,1900,24.93,52.71,0.013,0,19.34,19.34,22.6,22.54,116.6,0.059,265.5,0.034,,
60,2018,16,2000,22.29,60.09,0.136,0,16.94,16.94,22.59,22.59,26.3,0.172,249,0,,
60,2018,16,2100,19.44,74,0.997,0,15.1,15.1,22.52,22.52,1.332,0,220.2,0,,
60,2018,16,2200,17.92,81.7,1.658,0,14.91,14.54,22.4,22.4,0,0.013,252.5,0,,
60,2018,16,2300,17.77,84.9,2.382,0,15.49,14.91,22.26,22.26,0,0.018,228.2,0,,
60,2018,16,2400,17.68,86,2.752,0,15.52,15.22,22.12,22.12,0,0.02,250.5,0,,
60,2018,17,100,17.64,87.2,3.049,0,16.02,15.47,21.99,21.99,0,0.004,229.5,0,,
60,2018,17,200,18.3,85.1,2.402,0,15.88,15.88,21.87,21.87,0,0,175.3,0,,
60,2018,17,300,19.21,76.8,1.16,0,16.1,15.88,21.77,21.77,0,0.189,304.9,0,,
60,2018,17,400,20.24,66.44,0.319,0,15.57,15.57,21.67,21.67,0,0.354,302.1,0,,
60,2018,17,500,18.99,72.6,0.628,0,15.48,15.34,21.58,21.58,0.156,0.016,295.7,0,,
60,2018,17,600,19.2,70.9,0.443,0,15.73,15.48,21.5,21.5,17.98,0.115,314.5,0,,
60,2018,17,700,19.72,66.52,0.557,0,17.52,15.73,21.41,21.41,49.2,0.282,312.5,0,,
60,2018,17,800,21.15,62.44,0.054,0,20.4,17.52,21.34,21.34,196,0.205,334.7,0.116,,
60,2018,17,900,21.5,62.25,0.067,0,19.6,18.88,21.32,21.32,174.9,0.064,332,0.112,,
60,2018,17,1000,21.61,63.7,0.084,0,20.16,19.6,21.33,21.31,267.2,0.299,350.3,0.177,,
60,2018,17,1100,20.31,67.9,3.41,0,18.66,18.27,21.38,21.33,109.2,0.451,351,0.074,,
60,2018,17,1200,20.87,67.67,8.67,0,20.68,18.66,21.41,21.38,152.5,0.041,327.9,0.095,,
60,2018,17,1300,22.38,61.53,0.444,0,22.17,20.68,21.42,21.41,333.5,0.601,296.6,0.231,,
60,2018,17,1400,21.18,71.3,80.9,0.2,18.65,18.48,21.48,21.42,182.2,0.365,297.2,0.122,,
60,2018,17,1500,19.86,81.4,100.9,0.2,19.96,18.65,21.52,21.48,213.1,0.084,352,0.135,,
60,2018,17,1600,19.54,84.3,100.5,1.2,18.38,18.38,21.56,21.52,176.3,0.059,1.559,0.109,,
60,2018,17,1700,19.05,87.4,99.6,1.2,18.4,18.09,21.59,21.56,120,0.002,57.76,0.069,,
60,2018,17,1800,18.17,89.8,96.2,2.8,16.9,16.88,21.6,21.59,72.6,0.496,17.86,0.039,,
60,2018,17,1900,17.61,92.3,94.8,1.6,16.41,16.27,21.58,21.58,33.85,0.023,92,0.01,,
60,2018,17,2000,17.51,93.8,96.5,1.2,15.96,15.96,21.52,21.52,17.28,0,87.1,0,,
60,2018,17,2100,17.19,94.8,97.1,3.2,16.13,15.67,21.46,21.46,0.754,0.004,85.6,0,,
60,2018,17,2200,17.05,95.5,97.5,4,15.55,15.49,21.37,21.37,0,0,119.3,0,,
60,2018,17,2300,16.9,95.9,97.1,3.8,15.33,15.24,21.26,21.26,0,0.188,119,0,,
60,2018,17,2400,16.99,96.2,95.3,2,15.57,15.33,21.14,21.14,0,0.477,110.5,0,,
60,2018,18,100,17.06,96.3,95,1.2,15.61,15.57,21.04,21.04,0,0.499,105.4,0,,
60,2018,18,200,17.01,96.3,94.7,1.4,15.67,15.54,20.95,20.95,0,0.516,106,0,,
60,2018,18,300,16.98,96.4,95,1.4,15.66,15.6,20.87,20.87,0,0.274,81.7,0,,
60,2018,18,400,16.99,96.4,95.5,1.2,15.5,15.46,20.8,20.8,0,0.083,103.3,0,,
60,2018,18,500,17.05,96.4,96.6,0.4,15.58,15.48,20.74,20.74,0,0.054,136.3,0,,
60,2018,18,600,17.2,96.4,97.1,0.8,15.98,15.55,20.68,20.68,4.352,0.068,129.5,0,,
60,2018,18,700,17.48,96.4,97.2,0.6,17.73,15.98,20.63,20.63,27.8,0.001,85.3,0.006,,
60,2018,18,800,19.52,93.6,92.1,0,20.62,17.73,20.59,20.59,275.8,0.062,87.2,0.139,,
60,2018,18,900,21.91,83.1,36.35,0.2,22.47,20.25,20.6,20.58,498.9,0.35,213.1,0.28,,
60,2018,18,1000,23.01,76.3,0.105,0,23.6,22.01,20.68,20.6,438.9,0.167,272.3,0.273,,
60,2018,18,1100,24.51,69.75,0.002,0,25.97,23.6,20.83,20.68,602.2,0.156,121.7,0.385,,
60,2018,18,1200,25.32,63.96,0,0,26.99,25.97,21.03,20.83,720,0.951,356.1,0.468,,
60,2018,18,1300,24.92,67.17,0.001,0,34.82,26.99,21.3,21.03,840,1.603,348,0.529,,
60,2018,18,1400,25.98,60.03,0,0,33.71,28.8,21.63,21.3,767,1.769,343.4,0.505,,
60,2018,18,1500,26.62,54.3,0.001,0,31.68,31.31,21.99,21.63,828,2.128,330.7,0.554,,
60,2018,18,1600,26.92,51.41,0,0,27.12,27.12,22.35,21.99,733,1.912,330.6,0.498,,
60,2018,18,1700,25.39,56.59,0.003,0,26.89,25.44,22.64,22.35,341.9,1.751,333.8,0.25,,
60,2018,18,1800,25.61,58.08,0,0,24.65,24.65,22.82,22.64,251.9,1.829,322.7,0.186,,
60,2018,18,1900,23.33,64.19,0.032,0,20.27,20.27,22.92,22.82,82.3,1.4,310.9,0.03,,
60,2018,18,2000,21.47,73.1,0.589,0,17.59,17.59,22.92,22.92,19.36,0.683,349.2,0,,
60,2018,18,2100,19.28,83,1.092,0,16,16,22.85,22.85,1.619,0.32,46.42,0,,
60,2018,18,2200,17.88,86.8,7.83,0,14.94,14.91,22.74,22.74,0,0.177,357.7,0,,
60,2018,18,2300,17.82,84.5,2.008,0,14.16,14.16,22.6,22.6,0,0.063,246.5,0,,
60,2018,18,2400,15.96,91,30.98,0,13.34,13.08,22.44,22.44,0,0.005,219.4,0,,
60,2018,19,100,15.77,93.7,66.8,0,14.14,13.34,22.28,22.28,0,0.282,239.3,0,,
60,2018,19,200,16.45,88.5,8.87,0,13.57,13.57,22.11,22.11,0,0.425,244.7,0,,
60,2018,19,300,15.75,89,4.118,0,13.47,13.44,21.94,21.94,0,0.243,251.5,0,,
60,2018,19,400,15.51,89,4.248,0,13.02,13.02,21.79,21.79,0,0.398,230.1,0,,
60,2018,19,500,15.2,89.3,3.913,0,12.87,12.79,21.64,21.64,0.036,0.486,253.1,0,,
60,2018,19,600,14.7,91,5.787,0,13.07,12.59,21.51,21.51,20.1,0.133,241,0,,
60,2018,19,700,16.23,84.9,0.348,0,15.05,13.07,21.37,21.37,146.2,0.568,231.2,0.03,,
60,2018,19,800,18.63,76.2,0.056,0,18.29,15.05,21.25,21.25,322.5,0.769,230.9,0.159,,
60,2018,19,900,22.18,63.98,0.047,0,23.98,18.29,21.17,21.17,509.3,0.114,335.4,0.292,,
60,2018,19,1000,23.45,64.72,0.026,0,28.62,23.98,21.18,21.16,674.5,1.113,69.24,0.411,,
60,2018,19,1100,23.38,66.22,0.001,0,33.03,28.62,21.29,21.18,809,1.66,67.32,0.491,,
60,2018,19,1200,23.85,66.22,0,0,35.87,33.03,21.51,21.29,902,1.809,53.45,0.551,,
60,2018,19,1300,24.04,67.65,0,0,36.4,35.87,21.82,21.51,946,1.869,45.48,0.577,,
60,2018,19,1400,24.14,68.8,0,0,34.86,34.86,22.2,21.82,929,1.996,44.33,0.563,,
60,2018,19,1500,24.14,68.66,0.005,0,32.22,32.22,22.59,22.2,856,2.142,53.98,0.516,,
60,2018,19,1600,23.99,69.74,0.022,0,27.98,27.98,22.94,22.59,736,2.044,67.23,0.438,,
60,2018,19,1700,24.06,69.97,0.092,0,26.09,26.09,23.22,22.94,522.8,1.738,57.43,0.309,,
60,2018,19,1800,23.92,70.6,0.176,0,22.23,22.23,23.36,23.22,229.8,1.032,52.72,0.139,,
60,2018,19,1900,23.57,71.9,0.186,0,20.3,20.3,23.42,23.36,98.4,0.275,55.08,0.009,,
60,2018,19,2000,22.45,77.4,0.91,0,17.52,17.52,23.38,23.38,52.6,0.005,105,0,,
60,2018,19,2100,18.71,89.7,8.86,0,16.69,16.43,23.3,23.3,1.521,0.026,95.8,0,,
60,2018,19,2200,17.31,92.6,48.88,0,14.76,14.76,23.16,23.16,0,0.011,132.9,0,,
60,2018,19,2300,15.96,94.5,81.9,0,13.93,13.93,22.99,22.99,0,0,155.5,0,,
60,2018,19,2400,16.04,95.6,89.6,0,14.25,13.93,22.82,22.82,0,0.004,238.7,0,,
60,2018,20,100,15.5,95.7,93.9,0,13.29,13.21,22.63,22.63,0,0,167.4,0,,
60,2018,20,200,16.1,96,97.5,0,14.52,13.29,22.45,22.45,0,0.156,258.3,0,,
60,2018,20,300,16.82,91.9,97.3,0,13.83,13.83,22.28,22.28,0,0.193,312.4,0,,
60,2018,20,400,16.68,91.1,97.2,0,14,13.83,22.13,22.13,0,0.217,256.5,0,,
60,2018,20,500,17.5,85.2,67.9,0,14.04,14,21.98,21.98,0.131,0.987,245.1,0,,
60,2018,20,600,17.95,80.3,1.537,0,14.25,13.91,21.85,21.85,20.97,0.698,245.8,0,,
60,2018,20,700,19.3,73.7,0.364,0,16.41,14.25,21.71,21.71,149.3,0.927,244.2,0.053,,
60,2018,20,800,21.7,64.81,0.112,0,20.07,16.41,21.61,21.61,305.4,1.325,253.1,0.179,,
60,2018,20,900,24.87,56.5,0.093,0,25.86,20.07,21.54,21.54,509.1,1.234,247.5,0.324,,
60,2018,20,1000,27.31,48.93,0.013,0,31,25.86,21.55,21.53,681,1.211,249.8,0.465,,
60,2018,20,1100,29.13,43.49,0.002,0,36.18,31,21.66,21.55,815,0.959,267.2,0.576,,
60,2018,20,1200,30.56,39.6,0.01,0,39.46,36.18,21.88,21.66,901,0.72,293.2,0.65,,
60,2018,20,1300,30.59,39.71,0.028,0,40.3,39.46,22.19,21.88,948,1.42,319.2,0.699,,
60,2018,20,1400,30.44,41.43,0.031,0,39.58,38.01,22.58,22.19,876,1.941,327.8,0.655,,
60,2018,20,1500,31.28,40.64,0.029,0,37.61,37.61,22.97,22.58,866,1.777,334.1,0.652,,
60,2018,20,1600,31.06,44.42,0.042,0,32.89,32.89,23.34,22.97,741,1.825,350.2,0.554,,
60,2018,20,1700,31.01,44.49,0.046,0,30.86,30.86,23.66,23.34,492.9,1.711,342.2,0.379,,
60,2018,20,1800,29.67,49.95,0.05,0,27.1,27.1,23.88,23.66,213.8,1.846,348.6,0.204,,
60,2018,20,1900,27.98,54,0.054,0,22.44,22.44,23.98,23.88,96.9,1.466,355.2,0.075,,
60,2018,20,2000,24.67,63.59,0.223,0,19.36,19.36,24,23.98,17.67,0.182,12.91,0,,
60,2018,20,2100,22.63,70.6,0.456,0,18.91,18.79,23.91,23.91,1.301,0.222,359.1,0,,
60,2018,20,2200,22.01,73.3,0.651,0,18.07,18.07,23.79,23.79,0,0.092,349.7,0,,
60,2018,20,2300,19.73,85.8,7.5,0,17.21,17.21,23.65,23.65,0,0,333.3,0,,
60,2018,20,2400,18.57,91.2,26.24,0,16.23,16.23,23.5,23.5,0,0.004,198.2,0,,
60,2018,21,100,17.99,93.1,68.35,0,15.78,15.7,23.34,23.34,0,0,242.6,0,,
60,2018,21,200,17.64,94,82.7,0,15.98,15.75,23.17,23.17,0,0.004,234.8,0,,
60,2018,21,300,17.39,94.3,85.3,0,15.24,15.24,23.01,23.01,0,0,266.9,0,,
60,2018,21,400,16.48,94.9,87.9,0,15.24,14.79,22.85,22.85,0,0,291.8,0,,
60,2018,21,500,16.45,95.5,90,0,14.56,14.56,22.7,22.7,0.034,0,276.6,0,,
60,2018,21,600,16.27,95.8,91.8,0,14.89,14.35,22.56,22.56,22.15,0.008,250.4,0,,
60,2018,21,700,18.16,94.5,68.62,0,17.95,14.89,22.41,22.41,150.9,0.01,205.5,0.041,,
60,2018,21,800,21.48,78.2,0.53,0,20.73,17.95,22.29,22.29,310.1,0.082,272.2,0.158,,
60,2018,21,900,24.72,61.76,0.123,0,27.3,20.73,22.24,22.24,450.3,0.024,327.2,0.268,,
60,2018,21,1000,26.11,62.71,0.16,0,31.06,27.3,22.27,22.24,612.2,0.628,53.2,0.393,,
60,2018,21,1100,26.25,64.06,0.068,0,34.42,31.06,22.37,22.27,759,1.439,53.49,0.493,,
60,2018,21,1200,26.05,65.94,0.049,0,38.51,34.42,22.57,22.37,855,1.916,50.82,0.548,,
60,2018,21,1300,25.73,66.2,0.048,0,32.75,32.75,22.86,22.57,882,2.386,36.57,0.556,,
